batch_number,status,title,template_type,volume,kdi,tier,cluster_capture_potential,proposed_article_title,page_purpose,category
21,not_started,japan chicken curry recipe,recipe_or_dish,1000.0,20.0,Tier 1,1000.0,Japan Chicken Curry Recipe,seo_target,
21,not_started,best keto diet vegetables,recipe_or_dish,1000.0,25.0,Tier 1,1000.0,Keto Diet Vegetable Recipe,seo_target,
21,not_started,On the Border Salsa,recipe_or_dish,1000.0,11.0,Tier 1,1000.0,Border Salsa Recipe,seo_target,
21,not_started,persian koobideh kabob,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Persian Koobideh Kabob Recipe,seo_target,
21,not_started,koren food,ingredient_hub,1000.0,28.0,Tier 1,1000.0,Koren Food Recipe,seo_target,
21,not_started,low salt dinners,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Low Salt Dinner Recipe,seo_target,
21,not_started,red pepper pasta,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Red Pepper Pasta Recipe,seo_target,
21,not_started,nishime,ingredient_hub,1000.0,14.0,Tier 1,1000.0,Nishime Recipe,seo_target,
21,not_started,thai pasta,ingredient_hub,1000.0,17.0,Tier 1,1000.0,Thai Pasta Recipe,seo_target,
21,not_started,simple taco recipe,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Taco Recipe,seo_target,
21,not_started,falooda ice cream,recipe_or_dish,1000.0,19.0,Tier 1,1000.0,Falooda Ice Cream Recipe,seo_target,
21,not_started,gluten free cream of mushroom,recipe_or_dish,1000.0,10.0,Tier 1,1000.0,Gluten Free Cream Mushroom Recipe,seo_target,
21,not_started,shami kabab recipe,recipe_or_dish,1000.0,25.0,Tier 1,1000.0,Shami Kabab Recipe,seo_target,
21,not_started,portuguese cheese,ingredient_hub,1000.0,22.0,Tier 1,1000.0,Portuguese Cheese Recipe,seo_target,
21,not_started,cranberry spritzer,ingredient_hub,1000.0,25.0,Tier 1,1000.0,Cranberry Spritzer Recipe,seo_target,
21,not_started,bordelaise recipe,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Bordelaise Recipe,seo_target,
21,not_started,pisco alcohol,ingredient_hub,1000.0,22.0,Tier 1,1000.0,Pisco Alcohol Recipe,seo_target,
21,not_started,pressure cooker carnitas,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Pressure Cooker Carnita Recipe,seo_target,
21,not_started,food on the grill recipes,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Food Grill Recipe,seo_target,
21,not_started,carimanolas,ingredient_hub,1000.0,22.0,Tier 1,1000.0,Carimanola Recipe,seo_target,
21,not_started,low carbohydrate dessert recipes,recipe_or_dish,1000.0,20.0,Tier 1,1000.0,Low Carbohydrate Dessert Recipe,seo_target,
21,not_started,chicken larb salad,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Chicken Larb Salad Recipe,seo_target,
21,not_started,keto graham crackers,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Keto Graham Crackers Recipe,seo_target,
21,not_started,pickled capers,ingredient_hub,1000.0,5.0,Tier 1,1000.0,Pickled Caper Recipe,seo_target,
21,not_started,ground beef for taco bar,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Ground Beef Taco Bar Recipe,seo_target,
21,not_started,dominican republic rice and beans,recipe_or_dish,1000.0,16.0,Tier 1,1000.0,Dominican Republic Rice Beans Recipe,seo_target,
21,not_started,easy family slow cooker meals,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Family Slow Cooker Meal Recipe,seo_target,
21,not_started,joojeh kabob,ingredient_hub,1000.0,26.0,Tier 1,1000.0,Joojeh Kabob Recipe,seo_target,
21,not_started,cooking for two slow cooker,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Cooking Two Slow Cooker Recipe,seo_target,
21,not_started,mexican lasagna with tortillas,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Mexican Lasagna Tortilla Recipe,seo_target,
21,not_started,desserts in mexico,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Dessert Mexico Recipe,seo_target,
21,not_started,pal ak,ingredient_hub,1000.0,27.0,Tier 1,1000.0,Pal Ak Recipe,seo_target,
21,not_started,puerto rican arroz,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Puerto Rican Arroz Recipe,seo_target,
21,not_started,arm roast vs chuck roast,comparison,1000.0,15.0,Tier 1,1000.0,Arm Roast vs. Chuck Roast: What's the Difference?,seo_target,
21,not_started,jocón,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Jocn Recipe,seo_target,
21,not_started,shrimp with lobster sauce chinese food,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Shrimp Lobster Sauce Chinese Food Recipe,seo_target,
21,not_started,slow cooker pork tacos,recipe_or_dish,1000.0,25.0,Tier 1,1000.0,Slow Cooker Pork Tacos Recipe,seo_target,
21,not_started,persian chicken recipe,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,Persian Chicken Recipe,seo_target,
21,not_started,thit,ingredient_hub,1000.0,8.0,Tier 1,1000.0,Thit Recipe,seo_target,
21,not_started,velveting pork,ingredient_hub,1000.0,22.0,Tier 1,1000.0,Velveting Pork Recipe,seo_target,
21,not_started,sugar free sherbet,recipe_or_dish,1000.0,16.0,Tier 1,1000.0,Sugar Free Sherbet Recipe,seo_target,
21,not_started,steak n fries,recipe_or_dish,1000.0,21.0,Tier 1,1000.0,Steak N Fries Recipe,seo_target,
21,not_started,mexican food guacamole recipes,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Mexican Food Guacamole Recipe,seo_target,
21,not_started,bok choy dishes,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Bok Choy Dishe Recipe,seo_target,
21,not_started,typical mexican dishes,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Typical Mexican Dishe Recipe,seo_target,
21,not_started,bartender drinks,ingredient_hub,1000.0,21.0,Tier 1,1000.0,Bartender Drink Recipe,seo_target,
21,not_started,bbq desserts,ingredient_hub,1000.0,24.0,Tier 1,1000.0,Barbecue Dessert Recipe,seo_target,
21,not_started,sandwich in french,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Sandwich French Recipe,seo_target,
21,not_started,pork larb,ingredient_hub,1000.0,28.0,Tier 1,1000.0,Pork Larb Recipe,seo_target,
21,not_started,chicken curry with rice,recipe_or_dish,1000.0,21.0,Tier 1,1000.0,Chicken Curry Rice Recipe,seo_target,
21,not_started,what temp to cook pancakes,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,What Temp Cook Pancakes Recipe,seo_target,
21,not_started,borani banjan,ingredient_hub,1000.0,20.0,Tier 1,1000.0,Borani Banjan Recipe,seo_target,
21,not_started,nye dinner,ingredient_hub,1000.0,23.0,Tier 1,1000.0,Nye Dinner Recipe,seo_target,
21,not_started,armenian pizza,ingredient_hub,1000.0,23.0,Tier 1,1000.0,Armenian Pizza Recipe,seo_target,
21,not_started,make kimchi pancake,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Make Kimchi Pancake Recipe,seo_target,
21,not_started,zippy's chili,recipe_or_dish,1000.0,10.0,Tier 1,1000.0,Zippy Chili Recipe,seo_target,
21,not_started,healthy desserts fast,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Healthy Dessert Fast Recipe,seo_target,
21,not_started,national dish of el salvador,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,National Dish El Salvador Recipe,seo_target,
21,not_started,curry using chicken thighs,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Curry Chicken Thigh Recipe,seo_target,
21,not_started,chinese food pictures,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Chinese Food Picture Recipe,seo_target,
21,not_started,gluten free gingerbread house,recipe_or_dish,1000.0,9.0,Tier 1,1000.0,Gluten Free Gingerbread House Recipe,seo_target,
21,not_started,mexican veggie food,recipe_or_dish,1000.0,19.0,Tier 1,1000.0,Mexican Vegetable Food Recipe,seo_target,
21,not_started,grilling carne asada,recipe_or_dish,1000.0,19.0,Tier 1,1000.0,Grilling Carne Asada Recipe,seo_target,
21,not_started,how to make wasabi,howto_technique,1000.0,24.0,Tier 1,1000.0,Wasabi Recipe,seo_target,
21,not_started,cooking for 1,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Cooking 1 Recipe,seo_target,
21,not_started,lamb rack on the bbq,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Lamb Rack Barbecue Recipe,seo_target,
21,not_started,national food dish of japan,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,National Food Dish Japan Recipe,seo_target,
21,not_started,how do you braise meat,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Braise Meat Recipe,seo_target,
21,not_started,braised chuck,ingredient_hub,1000.0,21.0,Tier 1,1000.0,Braised Chuck Recipe,seo_target,
21,not_started,vegan smoothies,ingredient_hub,1000.0,28.0,Tier 1,1000.0,Vegan Smoothy Recipe,seo_target,
21,not_started,Bojangles Dirty Rice,recipe_or_dish,1000.0,15.0,Tier 1,1000.0,Bojangle Dirty Rice Recipe,seo_target,
21,not_started,meatless food,ingredient_hub,1000.0,24.0,Tier 1,1000.0,Meatless Food Recipe,seo_target,
21,not_started,korean bbq sides,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Korean Barbecue Side Recipe,seo_target,
21,not_started,beach cocktails,ingredient_hub,1000.0,23.0,Tier 1,1000.0,Beach Cocktail Recipe,seo_target,
21,not_started,japanese rolled omelette,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Japanese Rolled Omelette Recipe,seo_target,
21,not_started,weekday dinners,ingredient_hub,1000.0,28.0,Tier 1,1000.0,Weekday Dinner Recipe,seo_target,
21,not_started,xmas veg,ingredient_hub,1000.0,15.0,Tier 1,1000.0,Xma Veg Recipe,seo_target,
21,not_started,butter chicken chicken tikka masala,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Butter Chicken Chicken Tikka Masala Recipe,seo_target,
21,not_started,korean spicy pork bulgogi,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Korean Spicy Pork Bulgogi Recipe,seo_target,
21,not_started,pressure cooker vs slow cooker,comparison,1000.0,16.0,Tier 1,1000.0,Pressure Cooker vs. Slow Cooker: What's the Difference?,seo_target,
21,not_started,korean treats,ingredient_hub,1000.0,13.0,Tier 1,1000.0,Korean Treat Recipe,seo_target,
21,not_started,new american food,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,New American Food Recipe,seo_target,
21,not_started,beef chili with beans recipe,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Beef Chili Beans Recipe,seo_target,
21,not_started,recipe for tomato soup from fresh tomatoes,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Tomato Soup From Fresh Tomatoe Recipe,seo_target,
21,not_started,chinese coleslaw recipe,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Chinese Coleslaw Recipe,seo_target,
21,not_started,thai shrimp recipe,recipe_or_dish,1000.0,18.0,Tier 1,1000.0,Thai Shrimp Recipe,seo_target,
21,not_started,new year's eve dinner,recipe_or_dish,1000.0,17.0,Tier 1,1000.0,New Year Eve Dinner Recipe,seo_target,
21,not_started,butter chicken and rice,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Butter Chicken Rice Recipe,seo_target,
21,not_started,dessert ideas for dessert table,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Dessert Idea Dessert Table Recipe,seo_target,
21,not_started,jujeh kabob persian,recipe_or_dish,1000.0,21.0,Tier 1,1000.0,Jujeh Kabob Persian Recipe,seo_target,
21,not_started,is chinese food fattening,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Chinese Food Fattening Recipe,seo_target,
21,not_started,puerto rican pastelillos,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Puerto Rican Pastelillo Recipe,seo_target,
21,not_started,tomato paste soup,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Tomato Paste Soup Recipe,seo_target,
21,not_started,chinese side dishes,recipe_or_dish,1000.0,22.0,Tier 1,1000.0,Chinese Side Dishe Recipe,seo_target,
21,not_started,fresh tomatoes,ingredient_hub,1000.0,17.0,Tier 1,1000.0,Fresh Tomatoe Recipe,seo_target,
21,not_started,curry chicken panang,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Curry Chicken Panang Recipe,seo_target,
21,not_started,thai chili recipe,recipe_or_dish,1000.0,25.0,Tier 1,1000.0,Thai Chili Recipe,seo_target,
21,not_started,dominican rice and beans,recipe_or_dish,1000.0,16.0,Tier 1,1000.0,Dominican Rice Beans Recipe,seo_target,
21,not_started,easter sides dishes with ham,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Easter Side Dishe Ham Recipe,seo_target,
21,not_started,pork belly bao,recipe_or_dish,1000.0,16.0,Tier 1,1000.0,Pork Belly Bao Recipe,seo_target,
22,not_started,dry chow mein noodles,recipe_or_dish,1000.0,10.0,Tier 1,1000.0,Dry Chow Mein Noodles Recipe,seo_target,
22,not_started,khao mun kai,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Khao Mun Kai Recipe,seo_target,
22,not_started,fast food dinner ideas,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Fast Food Dinner Idea Recipe,seo_target,
22,not_started,cooking for two,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Cooking Two Recipe,seo_target,
22,not_started,butadon,ingredient_hub,1000.0,24.0,Tier 1,1000.0,Butadon Recipe,seo_target,
22,not_started,healthy italian dishes,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Healthy Italian Dishe Recipe,seo_target,
22,not_started,napoleon dessert recipe,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Napoleon Dessert Recipe,seo_target,
22,not_started,high protein low carb dinner ideas,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,High Protein Low Carb Dinner Idea Recipe,seo_target,
22,not_started,fish tacos and side dishes,recipe_or_dish,1000.0,9.0,Tier 1,1000.0,Fish Tacos Side Dishe Recipe,seo_target,
22,not_started,best indian food dishes,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Indian Food Dishe Recipe,seo_target,
22,not_started,what does asada mean,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,What Asada Mean Recipe,seo_target,
22,not_started,is oatmeal high in carbs,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Oatmeal High Carb Recipe,seo_target,
22,not_started,xmas desserts,ingredient_hub,1000.0,29.0,Tier 1,1000.0,Xma Dessert Recipe,seo_target,
22,not_started,pollo a la mexicana,recipe_or_dish,1000.0,25.0,Tier 1,1000.0,Pollo La Mexicana Recipe,seo_target,
22,not_started,what are lo mein noodles,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,What Are Lo Mein Noodles Recipe,seo_target,
22,not_started,chinese new year desserts,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Chinese New Year Dessert Recipe,seo_target,
22,not_started,chicken katsu curry recipe japanese,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Chicken Katsu Curry Japanese Recipe,seo_target,
22,not_started,chow fun vs chow mei fun,comparison,1000.0,25.0,Tier 1,1000.0,Chow Fun vs. Chow Mei Fun: What's the Difference?,seo_target,
22,not_started,thai sausage,ingredient_hub,1000.0,14.0,Tier 1,1000.0,Thai Sausage Recipe,seo_target,
22,not_started,most popular food,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,Most Popular Food Recipe,seo_target,
22,not_started,steak carpaccio,ingredient_hub,1000.0,24.0,Tier 1,1000.0,Steak Carpaccio Recipe,seo_target,
22,not_started,200 calorie meals,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,200 Calorie Meal Recipe,seo_target,
22,not_started,bulleit bourbon old fashioned,recipe_or_dish,1000.0,14.0,Tier 1,1000.0,Bulleit Bourbon Old Fashioned Recipe,seo_target,
22,not_started,thai green curry chicken recipe,recipe_or_dish,1000.0,19.0,Tier 1,1000.0,Thai Green Curry Chicken Recipe,seo_target,
22,not_started,papusa recipe,recipe_or_dish,1000.0,29.0,Tier 1,1000.0,Papusa Recipe,seo_target,
22,not_started,bbq menu ideas sides,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Barbecue Menu Idea Side Recipe,seo_target,
22,not_started,low sodium dishes,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,Low Sodium Dishe Recipe,seo_target,
22,not_started,japanese cabbage,ingredient_hub,1000.0,17.0,Tier 1,1000.0,Japanese Cabbage Recipe,seo_target,
22,not_started,indonesian recipes,category_roundup,1000.0,8.0,Tier 1,1000.0,Indonesian Recipes: Our Best Collection,seo_target,
22,not_started,dominican rice,ingredient_hub,1000.0,11.0,Tier 1,1000.0,Dominican Rice Recipe,seo_target,
22,not_started,old fashioned chili recipe,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,Old Fashioned Chili Recipe,seo_target,
22,not_started,korean sauces,ingredient_hub,1000.0,11.0,Tier 1,1000.0,Korean Sauce Recipe,seo_target,
22,not_started,korean fried rice recipe,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Korean Fried Rice Recipe,seo_target,
22,not_started,what are the ingredients used,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,What Are Ingredient Used Recipe,seo_target,
22,not_started,tomato paste in chili,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Tomato Paste Chili Recipe,seo_target,
22,not_started,jalapeno chili sauce recipe,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Jalapeno Chili Sauce Recipe,seo_target,
22,not_started,chicken khao soi,recipe_or_dish,1000.0,25.0,Tier 1,1000.0,Chicken Khao Soi Recipe,seo_target,
22,not_started,chicken in cantonese style,recipe_or_dish,1000.0,19.0,Tier 1,1000.0,Chicken Cantonese Style Recipe,seo_target,
22,not_started,korean veggie pancake,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Korean Vegetable Pancake Recipe,seo_target,
22,not_started,best way to cook filet mignon steaks,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Way Cook Filet Mignon Steak Recipe,seo_target,
22,not_started,aroz con leche,recipe_or_dish,1000.0,20.0,Tier 1,1000.0,Aroz Con Leche Recipe,seo_target,
22,not_started,katsu plate,ingredient_hub,1000.0,26.0,Tier 1,1000.0,Katsu Plate Recipe,seo_target,
22,not_started,chinese lobster sauce,recipe_or_dish,1000.0,28.0,Tier 1,1000.0,Chinese Lobster Sauce Recipe,seo_target,
22,not_started,is queso fresco the same as cotija,recipe_or_dish,1000.0,11.0,Tier 1,1000.0,Queso Fresco Same As Cotija Recipe,seo_target,
22,not_started,what is tempura shrimp,definition,1000.0,17.0,Tier 1,1000.0,What Is Tempura Shrimp? (And How to Use It),seo_target,
22,not_started,hot coppa,ingredient_hub,1000.0,3.0,Tier 1,1000.0,Hot Coppa Recipe,seo_target,
22,not_started,best damn chili recipe,recipe_or_dish,1000.0,27.0,Tier 1,1000.0,Damn Chili Recipe,seo_target,
22,not_started,deep fryer recipes,recipe_or_dish,1000.0,21.0,Tier 1,1000.0,Deep Fryer Recipe,seo_target,
22,not_started,vegan snack ideas,recipe_or_dish,1000.0,20.0,Tier 1,1000.0,Vegan Snack Idea Recipe,seo_target,
22,not_started,cool martini recipes,recipe_or_dish,1000.0,17.0,Tier 1,1000.0,Cool Martini Recipe,seo_target,
22,not_started,roasted butternut squash seeds,recipe_or_dish,1000.0,13.0,Tier 1,1000.0,Roasted Butternut Squash Seed Recipe,seo_target,
22,not_started,mexican hot cocoa,recipe_or_dish,1000.0,20.0,Tier 1,1000.0,Mexican Hot Cocoa Recipe,seo_target,
22,not_started,apetizer,ingredient_hub,1000.0,21.0,Tier 1,1000.0,Apetizer Recipe,seo_target,
22,not_started,traditional peruvian dishes,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,Traditional Peruvian Dishe Recipe,seo_target,
22,not_started,butterflied leg of lamb,recipe_or_dish,1000.0,19.0,Tier 1,1000.0,Butterflied Leg Lamb Recipe,seo_target,
22,not_started,low carb high protein meal prep,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,Low Carb High Protein Meal Prep Recipe,seo_target,
22,not_started,mexican rice chicken and cheese,recipe_or_dish,1000.0,21.0,Tier 1,1000.0,Mexican Rice Chicken Cheese Recipe,seo_target,
22,not_started,coppa italian meat,recipe_or_dish,1000.0,20.0,Tier 1,1000.0,Coppa Italian Meat Recipe,seo_target,
22,not_started,lamb kadai,ingredient_hub,1000.0,8.0,Tier 1,1000.0,Lamb Kadai Recipe,seo_target,
22,not_started,kashmiri tea,ingredient_hub,1000.0,21.0,Tier 1,1000.0,Kashmiri Tea Recipe,seo_target,
22,not_started,zhongzi,ingredient_hub,1000.0,23.0,Tier 1,1000.0,Zhongzi Recipe,seo_target,
22,not_started,plant based smoothies,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Plant Based Smoothy Recipe,seo_target,
22,not_started,keto artificial sweeteners,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,Keto Artificial Sweetener Recipe,seo_target,
22,not_started,queso fresco cheese dip,recipe_or_dish,1000.0,21.0,Tier 1,1000.0,Queso Fresco Cheese Dip Recipe,seo_target,
22,not_started,what is lomo saltado,definition,1000.0,24.0,Tier 1,1000.0,What Is Lomo Saltado? (And How to Use It),seo_target,
22,not_started,pad woon sen recipe,recipe_or_dish,1000.0,21.0,Tier 1,1000.0,Pad Woon Sen Recipe,seo_target,
22,not_started,pozole rojo receta,recipe_or_dish,1000.0,21.0,Tier 1,1000.0,Pozole Rojo Receta Recipe,seo_target,
22,not_started,napa cabbage soup,recipe_or_dish,1000.0,23.0,Tier 1,1000.0,Napa Cabbage Soup Recipe,seo_target,
22,not_started,horchata agua fresca,recipe_or_dish,1000.0,15.0,Tier 1,1000.0,Horchata Agua Fresca Recipe,seo_target,
22,not_started,korean vegetables,ingredient_hub,1000.0,18.0,Tier 1,1000.0,Korean Vegetable Recipe,seo_target,
22,not_started,alternative milk for lactose intolerant,recipe_or_dish,1000.0,24.0,Tier 1,1000.0,Alternative Milk Lactose Intolerant Recipe,seo_target,
22,not_started,iranian joojeh kabab,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,Iranian Joojeh Kabab Recipe,seo_target,
22,not_started,side dish for fish tacos,recipe_or_dish,1000.0,17.0,Tier 1,1000.0,Side Dish Fish Tacos Recipe,seo_target,
22,not_started,chimkin,ingredient_hub,1000.0,28.0,Tier 1,1000.0,Chimkin Recipe,seo_target,
22,not_started,a la diabla,recipe_or_dish,1000.0,26.0,Tier 1,1000.0,La Diabla Recipe,seo_target,
22,not_started,bistec ala mexicana,recipe_or_dish,1000.0,25.0,Tier 1,1000.0,Bistec Ala Mexicana Recipe,seo_target,
22,not_started,tourshi,ingredient_hub,1000.0,25.0,Tier 1,1000.0,Tourshi Recipe,seo_target,
